row number,USRN ID,Street Name,Authority Name,Administrative area,Town,Location
118866,usrn22200470,CHESTERTON ROAD,Newham,NEWHAM,LONDON,"[(54.711181, -5.37215), (54.711203, -5.37167), (54.711187, -5.371607), (54.711136, -5.371494), (54.711119, -5.371461), (54.711111, -5.371414), (54.711114, -5.371321), (54.711114, -5.371321), (54.711144, -5.371215), (54.711181, -5.371171), (54.711218, -5.371143), (54.711273, -5.371117), (54.711516, -5.371106), (54.711588, -5.371097), (54.711597, -5.371097), (54.711767, -5.371111), (54.712045, -5.371165), (54.712223, -5.371198), (54.712528, -5.371252), (54.70898, -5.370445), (54.708913, -5.371247), (54.708922, -5.371263), (54.710117, -5.371285), (54.710261, -5.371281), (54.710261, -5.371281), (54.710872, -5.371301), (54.711105, -5.371336), (54.711114, -5.371321), (54.710261, -5.371281), (54.710257, -5.371604)]"
118867,usrn22200491,CLOVE STREET,Newham,NEWHAM,LONDON,"[(54.708654, -5.38441), (54.708757, -5.384884)]"
118868,usrn22200496,COLUMBINE AVENUE,Newham,NEWHAM,LONDON,"[(54.727454, -5.388324), (54.727366, -5.390181), (54.727323, -5.39097), (54.727292, -5.391557)]"
118869,usrn22200507,CORONATION ROAD,Newham,NEWHAM,LONDON,"[(54.721993, -5.374623), (54.721942, -5.37468), (54.721919, -5.374716), (54.721913, -5.374726), (54.721419, -5.375517), (54.721335, -5.37566), (54.721126, -5.376021), (54.72039, -5.377249)]"
118870,usrn22200514,COWAN CLOSE,Newham,NEWHAM,LONDON,"[(54.728001, -5.395128), (54.728007, -5.394911), (54.72801, -5.394854), (54.728305, -5.394874)]"
118871,usrn22200516,CRANLEY ROAD,Newham,NEWHAM,LONDON,"[(54.71419, -5.388366), (54.714209, -5.388026), (54.714245, -5.387671), (54.714314, -5.387087), (54.714328, -5.386964)]"
118872,usrn22200522,CROFTON ROAD,Newham,NEWHAM,LONDON,"[(54.714237, -5.380884), (54.714177, -5.379838), (54.714124, -5.379135), (54.714126, -5.379057), (54.714127, -5.379042), (54.714133, -5.379033), (54.714146, -5.379012), (54.7142, -5.378986), (54.714354, -5.378968), (54.714408, -5.378941), (54.715618, -5.378436), (54.715836, -5.378361), (54.715955, -5.378309), (54.71641, -5.378114)]"
118873,usrn22200530,DACRE ROAD,Newham,NEWHAM,LONDON,"[(54.713823, -5.361218), (54.713819, -5.361109), (54.713721, -5.358461), (54.713705, -5.358009), (54.713658, -5.357003), (54.713624, -5.356061), (54.713601, -5.355267)]"
118874,usrn22200572,ECLIPSE ROAD,Newham,NEWHAM,LONDON,"[(54.71288, -5.386641), (54.71276, -5.386957), (54.712754, -5.386972), (54.712523, -5.38818), (54.712387, -5.388881)]"
118875,usrn22200578,EDWIN AVENUE,Newham,NEWHAM,LONDON,"[(54.736733, -5.371928), (54.737179, -5.371732), (54.737224, -5.371735), (54.737241, -5.371768), (54.73725, -5.371769), (54.737258, -5.371785), (54.737283, -5.371865), (54.73732, -5.372163), (54.737349, -5.372383), (54.737425, -5.372887), (54.737441, -5.372966), (54.737729, -5.373611)]"
118876,usrn22200591,ERNALD AVENUE,Newham,NEWHAM,LONDON,"[(54.729511, -5.367769), (54.729082, -5.365481), (54.728845, -5.364218)]"
118877,usrn22200635,GADWALL CLOSE,Newham,NEWHAM,LONDON,"[(54.71288, -5.396286), (54.71297, -5.396293), (54.713006, -5.396281), (54.713079, -5.396256), (54.71318, -5.396187), (54.713271, -5.396148), (54.713298, -5.396134), (54.71356, -5.396096)]"
118878,usrn22200638,GARDNER ROAD,Newham,NEWHAM,LONDON,"[(54.712872, -5.380832), (54.712868, -5.382913), (54.712878, -5.383281)]"
118879,usrn22200641,GEOFFREY GARDENS,Newham,NEWHAM,LONDON,"[(54.72769, -5.373118), (54.727556, -5.372113), (54.72749, -5.371563), (54.727481, -5.371496), (54.727431, -5.371123), (54.72734, -5.370463), (54.727304, -5.370196), (54.727163, -5.369113)]"
118880,usrn22200642,GILL AVENUE,Newham,NEWHAM,LONDON,"[(54.709414, -5.399971), (54.709498, -5.401127), (54.709525, -5.40144)]"
118881,usrn22200645,GLADSTONE AVENUE,Newham,NEWHAM,LONDON,"[(54.732276, -5.348157), (54.731328, -5.348475), (54.731159, -5.348531), (54.731105, -5.348558), (54.729794, -5.349028), (54.729738, -5.349048), (54.729381, -5.349148)]"
118882,usrn22200653,GOLDSMITH AVENUE,Newham,NEWHAM,LONDON,"[(54.73264, -5.34278), (54.732169, -5.342244), (54.732134, -5.34221), (54.732063, -5.342204), (54.731329, -5.342408), (54.731084, -5.342481), (54.729181, -5.343008), (54.728837, -5.343104)]"
118883,usrn22200662,GRASMERE ROAD,Newham,NEWHAM,LONDON,"[(54.710037, -5.36575), (54.710026, -5.3655), (54.710027, -5.365469), (54.709993, -5.365405), (54.710099, -5.364823), (54.710119, -5.364747), (54.710148, -5.364687), (54.710185, -5.364628)]"
118884,usrn22200671,GROSVENOR GARDENS,Newham,NEWHAM,LONDON,"[(54.722869, -5.372205), (54.722896, -5.372176), (54.723379, -5.371952), (54.723771, -5.371783), (54.723953, -5.371704)]"
118885,usrn22200672,GROSVENOR ROAD,Newham,NEWHAM,LONDON,"[(54.725094, -5.357802), (54.725562, -5.360047)]"
118886,usrn22200678,HALDANE ROAD,Newham,NEWHAM,LONDON,"[(54.72921, -5.372437), (54.728459, -5.372623), (54.727854, -5.373038), (54.727836, -5.373037), (54.727699, -5.373119), (54.72769, -5.373118), (54.727279, -5.373348), (54.726713, -5.373643), (54.726165, -5.373939), (54.726147, -5.373937), (54.725956, -5.374015), (54.725556, -5.374168), (54.72532, -5.374256), (54.724975, -5.374384), (54.724393, -5.37463)]"
118887,usrn22200682,HALLYWELL CRESCENT,Newham,NEWHAM,LONDON,"[(54.732401, -5.390539), (54.732499, -5.390548), (54.732839, -5.390607), (54.732866, -5.390609), (54.732921, -5.390583), (54.732939, -5.390569), (54.732958, -5.390555), (54.733219, -5.390219), (54.733703, -5.389607), (54.733777, -5.389536), (54.733849, -5.389542), (54.733965, -5.389567), (54.73409, -5.389609), (54.734348, -5.389723), (54.734391, -5.389774), (54.734434, -5.389855), (54.734458, -5.389966), (54.734491, -5.390372), (54.734578, -5.391452), (54.734575, -5.391545), (54.734572, -5.391576), (54.734563, -5.391653), (54.734533, -5.391774), (54.734486, -5.391848), (54.734448, -5.391907), (54.734412, -5.391935), (54.734366, -5.391947), (54.734104, -5.392003), (54.733354, -5.392142), (54.733228, -5.392147), (54.733138, -5.392124), (54.732953, -5.392015), (54.732882, -5.391963), (54.732856, -5.391945), (54.73231, -5.391837)]"
118888,usrn22200723,HOLLAND ROAD,Newham,NEWHAM,LONDON,"[(54.738109, -5.356051), (54.737691, -5.356197), (54.736129, -5.356742), (54.736066, -5.356768), (54.735421, -5.356979), (54.734469, -5.357288)]"
118889,usrn22200738,ILKLEY ROAD,Newham,NEWHAM,LONDON,"[(54.717128, -5.393255), (54.718044, -5.392975)]"
118890,usrn22200752,JOHNSTONE ROAD,Newham,NEWHAM,LONDON,"[(54.735005, -5.37744), (54.734846, -5.37766), (54.734221, -5.378478), (54.734083, -5.378591), (54.733964, -5.378659), (54.733322, -5.378988)]"
118891,usrn22200769,KESTREL AVENUE,Newham,NEWHAM,LONDON,"[(54.727347, -5.393442), (54.726971, -5.393364), (54.726819, -5.393336)]"
118892,usrn22200776,KINGFISHER STREET,Newham,NEWHAM,LONDON,"[(54.728733, -5.388897), (54.728939, -5.388929), (54.728733, -5.388897), (54.728681, -5.389778), (54.728696, -5.389904), (54.728686, -5.389934), (54.728675, -5.390011), (54.728653, -5.39041), (54.72862, -5.391016), (54.728617, -5.391078), (54.728581, -5.391743), (54.728428, -5.388856), (54.728733, -5.388897)]"
118893,usrn22200779,KINGSLAND ROAD,Newham,NEWHAM,LONDON,"[(54.721529, -5.371565), (54.720038, -5.374082), (54.718982, -5.375846), (54.718576, -5.376523)]"
118894,usrn22200792,LANGTON AVENUE,Newham,NEWHAM,LONDON,"[(54.737819, -5.377488), (54.737141, -5.375972), (54.737091, -5.375858), (54.736474, -5.374439), (54.736449, -5.374359), (54.736399, -5.373889)]"
118895,usrn22200823,LOXFORD AVENUE,Newham,NEWHAM,LONDON,"[(54.724139, -5.366283), (54.724161, -5.366433), (54.724303, -5.367415), (54.724418, -5.368217), (54.724717, -5.370245), (54.724728, -5.370324)]"
118896,usrn22200826,LYDEARD ROAD,Newham,NEWHAM,LONDON,"[(54.732532, -5.351239), (54.732714, -5.352777)]"
118897,usrn22200833,MALVERN ROAD,Newham,NEWHAM,LONDON,"[(54.728109, -5.35771), (54.728384, -5.357531), (54.728621, -5.357395), (54.728667, -5.357368), (54.728677, -5.357337), (54.728148, -5.357915), (54.727419, -5.358274), (54.72657, -5.358717)]"
118898,usrn22200835,MANBROUGH AVENUE,Newham,NEWHAM,LONDON,"[(54.734448, -5.376817), (54.734482, -5.376957), (54.734578, -5.376855), (54.734634, -5.37679), (54.734679, -5.376767), (54.734713, -5.376781), (54.734737, -5.376825), (54.73479, -5.376947), (54.735005, -5.37744), (54.735326, -5.378182)]"
118899,usrn22200838,MAPLECROFT CLOSE,Newham,NEWHAM,LONDON,"[(54.725863, -5.395968), (54.72607, -5.395896), (54.726114, -5.395901), (54.725863, -5.395968), (54.725906, -5.396223), (54.725755, -5.396012), (54.725863, -5.395968)]"
118900,usrn22200846,MASEFIELD GARDENS,Newham,NEWHAM,LONDON,"[(54.736496, -5.382351), (54.736344, -5.381996), (54.73616, -5.381515)]"
118901,usrn22200848,MATHEWS AVENUE,Newham,NEWHAM,LONDON,"[(54.737887, -5.370827), (54.737551, -5.370939)]"
118902,usrn22200854,MELBOURNE ROAD,Newham,NEWHAM,LONDON,"[(54.734962, -5.367694), (54.734815, -5.366501), (54.734751, -5.365951), (54.734569, -5.364382), (54.734561, -5.364335), (54.734502, -5.36388)]"
118903,usrn22200857,MIDDLE ROAD,Newham,NEWHAM,LONDON,"[(54.709621, -5.369411), (54.709361, -5.3697), (54.708936, -5.369448)]"
118904,usrn22200861,MITCHAM ROAD,Newham,NEWHAM,LONDON,"[(54.728095, -5.375016), (54.730359, -5.374117), (54.73045, -5.374093), (54.731514, -5.373669), (54.732632, -5.373218)]"
118905,usrn22200865,MONMOUTH ROAD,Newham,NEWHAM,LONDON,"[(54.730971, -5.378953), (54.73289, -5.378167), (54.733208, -5.378036)]"
118906,usrn22200893,NIGHTINGALE WAY,Newham,NEWHAM,LONDON,"[(54.728515, -5.387807), (54.728509, -5.387963), (54.728509, -5.387963), (54.728503, -5.38811), (54.728509, -5.387963), (54.729009, -5.388034), (54.729267, -5.388118), (54.72933, -5.388139), (54.729365, -5.388142), (54.729826, -5.388253), (54.730053, -5.388308), (54.730053, -5.388308), (54.730063, -5.388311), (54.730445, -5.388434), (54.730489, -5.388469), (54.730504, -5.388505), (54.730514, -5.388533), (54.730513, -5.388579), (54.730433, -5.390173)]"
118907,usrn22200895,NOEL ROAD,Newham,NEWHAM,LONDON,"[(54.726822, -5.38361), (54.726774, -5.384462), (54.726751, -5.384863), (54.72675, -5.384943)]"
118908,usrn22200897,NORMAN ROAD,Newham,NEWHAM,LONDON,"[(54.734799, -5.380329), (54.734772, -5.380327), (54.734149, -5.380756), (54.733734, -5.381039), (54.733397, -5.381269)]"
118909,usrn22200914,OBAN CLOSE,Newham,NEWHAM,LONDON,"[(54.717305, -5.384044), (54.717877, -5.383914), (54.717877, -5.383914), (54.718103, -5.383848), (54.717877, -5.383914), (54.717902, -5.384085)]"
118910,usrn22200924,OUTRAM ROAD,Newham,NEWHAM,LONDON,"[(54.728482, -5.35656), (54.728456, -5.356558), (54.728437, -5.356572), (54.727532, -5.357103), (54.726698, -5.357601), (54.726693, -5.357603), (54.726435, -5.357758)]"
118911,usrn22200926,OYSTERCATCHER CLOSE,Newham,NEWHAM,LONDON,"[(54.713208, -5.394838), (54.713324, -5.394894), (54.713667, -5.394792), (54.713667, -5.394792), (54.713805, -5.394751), (54.713667, -5.394792), (54.713678, -5.394934)]"
118912,usrn22200933,PARK AVENUE,Newham,NEWHAM,LONDON,"[(54.737642, -5.369936), (54.737605, -5.369622), (54.737487, -5.368509), (54.737378, -5.367475), (54.73734, -5.367116), (54.73734, -5.367115), (54.737293, -5.36666), (54.737284, -5.366585), (54.737235, -5.366158), (54.737184, -5.365718), (54.737062, -5.36462), (54.736962, -5.36368), (54.736947, -5.36357), (54.736869, -5.362833), (54.73676, -5.36193)]"
118913,usrn22200943,PATRICK ROAD,Newham,NEWHAM,LONDON,"[(54.721842, -5.373548), (54.721455, -5.3742), (54.720766, -5.37537), (54.719795, -5.376997)]"
118914,usrn22200965,PLYMOUTH ROAD,Newham,NEWHAM,LONDON,"[(54.709525, -5.39439), (54.709634, -5.394042), (54.709673, -5.393936), (54.709672, -5.393641), (54.70968, -5.393378), (54.709692, -5.392618), (54.709676, -5.392555), (54.709668, -5.392523), (54.70965, -5.392506), (54.709597, -5.39247), (54.709299, -5.392508), (54.709297, -5.392009), (54.709285, -5.391917)]"
118915,usrn22200999,RICHMOND STREET,Newham,NEWHAM,LONDON,"[(54.711679, -5.36719), (54.711812, -5.36658), (54.711823, -5.366535), (54.71188, -5.366431), (54.711916, -5.366387), (54.712038, -5.366242), (54.7124, -5.365837), (54.7125, -5.365768), (54.712637, -5.365701)]"
118916,usrn22201004,ROBSON CLOSE,Newham,NEWHAM,LONDON,"[(54.726583, -5.397588), (54.726597, -5.39804), (54.726613, -5.398134), (54.72663, -5.398167), (54.726673, -5.398217), (54.726816, -5.398236), (54.726884, -5.398242)]"
118917,usrn22201043,SEWELL STREET,Newham,NEWHAM,LONDON,"[(54.711414, -5.373493), (54.711468, -5.373463), (54.711723, -5.37338), (54.712003, -5.37329), (54.712494, -5.373113), (54.71253, -5.373101)]"
118918,usrn22201064,SOUTH MOLTON ROAD,Newham,NEWHAM,LONDON,"[(54.71101, -5.392738), (54.711099, -5.392752), (54.711092, -5.392882), (54.711064, -5.393385), (54.711043, -5.393492), (54.711033, -5.393538), (54.710689, -5.394565), (54.710688, -5.394611)]"
118919,usrn22201065,SOUTHCHURCH ROAD,Newham,NEWHAM,LONDON,"[(54.73447, -5.369549), (54.732591, -5.370185)]"
118920,usrn22201077,ST BARTHOLOMEWS ROAD,Newham,NEWHAM,LONDON,"[(54.730601, -5.363417), (54.730706, -5.363976), (54.730719, -5.364046), (54.730728, -5.364095), (54.730749, -5.364208), (54.730852, -5.364756), (54.731017, -5.365641), (54.731026, -5.365689), (54.731221, -5.366762)]"
118921,usrn22201079,ST CLAIR ROAD,Newham,NEWHAM,LONDON,"[(54.715494, -5.371297), (54.71553, -5.371269), (54.715586, -5.371196), (54.715596, -5.371181), (54.715597, -5.371134), (54.715607, -5.371089), (54.715543, -5.370804), (54.715496, -5.370567), (54.715409, -5.37014), (54.715392, -5.370092), (54.715378, -5.370084), (54.715356, -5.370072), (54.715331, -5.370077), (54.714902, -5.370269)]"
118922,usrn22201116,SULLIVAN AVENUE,Newham,NEWHAM,LONDON,"[(54.721488, -5.39073), (54.721502, -5.390483), (54.721506, -5.390406), (54.72151, -5.390266), (54.721334, -5.388543), (54.721313, -5.388308), (54.721289, -5.388197), (54.721155, -5.38786)]"
118923,usrn22201161,TYRONE ROAD,Newham,NEWHAM,LONDON,"[(54.734439, -5.370665), (54.73449, -5.371057), (54.734631, -5.372157), (54.734912, -5.37434)]"
118924,usrn22201177,VICARS CLOSE,Newham,NEWHAM,LONDON,"[(54.71098, -5.355765), (54.710915, -5.356784)]"
118925,usrn22201184,VISCOUNT DRIVE,Newham,NEWHAM,LONDON,"[(54.732401, -5.390539), (54.732079, -5.390466), (54.73199, -5.390427), (54.731946, -5.390393), (54.731867, -5.390339), (54.73176, -5.390299), (54.731688, -5.390293), (54.731489, -5.390354), (54.731462, -5.390352), (54.73139, -5.390331), (54.731077, -5.390289)]"
118926,usrn22201192,WANLIP ROAD,Newham,NEWHAM,LONDON,"[(54.716633, -5.379779), (54.716387, -5.379898), (54.716068, -5.380058), (54.715548, -5.380325), (54.715375, -5.380404), (54.714788, -5.38071), (54.714553, -5.380832), (54.714363, -5.380879), (54.714237, -5.380884), (54.714228, -5.380883), (54.713717, -5.380825)]"
118927,usrn22201239,WOODSIDE ROAD,Newham,NEWHAM,LONDON,"[(54.717187, -5.382496), (54.718346, -5.381863)]"
118928,usrn22201302,BERNARD CASSIDY STREET,Newham,NEWHAM,LONDON,"[(54.707476, -5.388443), (54.707367, -5.388293), (54.707349, -5.388292), (54.707322, -5.388289), (54.706876, -5.388811), (54.706802, -5.388883), (54.706764, -5.388973), (54.706714, -5.389139)]"
118929,usrn22201303,BETHELL AVENUE,Newham,NEWHAM,LONDON,"[(54.707464, -5.37841), (54.707406, -5.378545), (54.707376, -5.378635), (54.707345, -5.378788), (54.707294, -5.379017), (54.707273, -5.379108), (54.707216, -5.379227), (54.70716, -5.3793), (54.707086, -5.379372), (54.706938, -5.379515), (54.7068, -5.379628), (54.706745, -5.379654), (54.706177, -5.379731), (54.705671, -5.379798), (54.705139, -5.379862)]"
118930,usrn22201324,BRYANT STREET,Newham,NEWHAM,LONDON,"[(54.700313, -5.351002), (54.700309, -5.351005), (54.699703, -5.351573), (54.699602, -5.351657), (54.699426, -5.351829), (54.699113, -5.352114)]"
118931,usrn22201349,CHURCH STREET NORTH,Newham,NEWHAM,LONDON,"[(54.702563, -5.356761), (54.702576, -5.356623), (54.702674, -5.356305), (54.7028, -5.355989), (54.702819, -5.355944), (54.702848, -5.355869), (54.702946, -5.355687)]"
118932,usrn22201376,DESFORD ROAD,Newham,NEWHAM,LONDON,"[(54.703706, -5.381606), (54.70326, -5.381786), (54.70276, -5.381993), (54.70215, -5.382237)]"
118933,usrn22201384,DURHAM ROAD,Newham,NEWHAM,LONDON,"[(54.703698, -5.382832), (54.703236, -5.382654), (54.703226, -5.382668), (54.703217, -5.382683), (54.703096, -5.383807), (54.703, -5.384653)]"
118934,usrn22201403,FENDT CLOSE,Newham,NEWHAM,LONDON,"[(54.706758, -5.401364), (54.706748, -5.401202), (54.706726, -5.400977), (54.706719, -5.400869), (54.706729, -5.400817), (54.706758, -5.400781), (54.706869, -5.400752), (54.706909, -5.400785), (54.706924, -5.400816), (54.70697, -5.401224), (54.706985, -5.40129)]"
118935,usrn22201413,GAGE ROAD,Newham,NEWHAM,LONDON,"[(54.702602, -5.38824), (54.702753, -5.388247), (54.702602, -5.38824), (54.702591, -5.388019), (54.702608, -5.38934), (54.702606, -5.388905), (54.702602, -5.38824)]"
118936,usrn22201417,GEERE ROAD,Newham,NEWHAM,LONDON,"[(54.70693, -5.355244), (54.706852, -5.356091), (54.706667, -5.357877), (54.706656, -5.357985), (54.70655, -5.358566), (54.706346, -5.359761), (54.706272, -5.360174), (54.706221, -5.36048), (54.706175, -5.360756), (54.70602, -5.361131)]"
118937,usrn22201425,GLENAVON ROAD,Newham,NEWHAM,LONDON,"[(54.70308, -5.349134), (54.702575, -5.347555), (54.702559, -5.347476), (54.702464, -5.346675), (54.702461, -5.34665), (54.702406, -5.346191), (54.702376, -5.345955)]"
118938,usrn22201442,HAY CLOSE,Newham,NEWHAM,LONDON,"[(54.704037, -5.348791), (54.704145, -5.3493), (54.704161, -5.349378), (54.704272, -5.3499), (54.704037, -5.348791), (54.70412, -5.348698), (54.704272, -5.3499), (54.704329, -5.350138), (54.704272, -5.3499), (54.704318, -5.349873), (54.704375, -5.349855), (54.704554, -5.349799), (54.703896, -5.34884), (54.703964, -5.348803), (54.704037, -5.348791)]"
118939,usrn22201453,HUBBARD STREET,Newham,NEWHAM,LONDON,"[(54.700478, -5.359306), (54.700791, -5.36), (54.700806, -5.360032), (54.701113, -5.360725)]"
118940,usrn22201460,JOHN STREET,Newham,NEWHAM,LONDON,"[(54.704648, -5.359061), (54.704809, -5.359105), (54.705193, -5.359199), (54.705504, -5.359334), (54.705554, -5.359334), (54.705626, -5.359307)]"
118941,usrn22201468,KEOGH ROAD,Newham,NEWHAM,LONDON,"[(54.706008, -5.338165), (54.705762, -5.338284), (54.705352, -5.338499), (54.705169, -5.338592), (54.705097, -5.338601), (54.705074, -5.338476), (54.705056, -5.338459), (54.705038, -5.338442), (54.705011, -5.338455), (54.704719, -5.338618), (54.704564, -5.338698), (54.704454, -5.338751), (54.704263, -5.33886), (54.703542, -5.33922), (54.702587, -5.339948)]"
118942,usrn22201476,LAVENDER STREET,Newham,NEWHAM,LONDON,"[(54.70111, -5.341595), (54.701137, -5.341743), (54.701291, -5.34258)]"
118943,usrn22201488,LOUISE ROAD,Newham,NEWHAM,LONDON,"[(54.704641, -5.339517), (54.70443, -5.339634), (54.704047, -5.33982), (54.703774, -5.339953), (54.702791, -5.340726)]"
118944,usrn22201508,MARYLAND PARK,Newham,NEWHAM,LONDON,"[(54.702438, -5.336551), (54.702576, -5.337417), (54.702694, -5.338127), (54.70273, -5.338345), (54.702745, -5.338455), (54.702776, -5.33866)]"
118945,usrn22201509,MATHEWS PARK AVENUE,Newham,NEWHAM,LONDON,"[(54.706552, -5.345181), (54.706811, -5.346554), (54.707015, -5.347611), (54.707078, -5.347927)]"
118946,usrn22201510,MAUD GARDENS,Newham,NEWHAM,LONDON,"[(54.707739, -5.363013), (54.707275, -5.362586)]"
118947,usrn22201524,MORE CLOSE,Newham,NEWHAM,LONDON,"[(54.705166, -5.394645), (54.705454, -5.394624), (54.705574, -5.394616), (54.705806, -5.394607)]"
118948,usrn22201531,MURDOCK CLOSE,Newham,NEWHAM,LONDON,"[(54.706764, -5.393771), (54.706773, -5.393772), (54.707159, -5.393819)]"
118949,usrn22201549,PARK LANE,Newham,NEWHAM,LONDON,"[(54.695375, -5.355463), (54.695311, -5.35537), (54.695162, -5.355156), (54.695015, -5.354942), (54.694998, -5.35491)]"
118950,usrn22201565,REDRIFFE ROAD,Newham,NEWHAM,LONDON,"[(54.707684, -5.360151), (54.707553, -5.36059), (54.707329, -5.361336), (54.707215, -5.361719), (54.707099, -5.362106), (54.707092, -5.362137)]"
